Track: smiles
Vocab size: 37
Model config: {'sequence_len': 256, 'vocab_size': 37, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 11,840
  value_embeds            : 35,520
  lm_head                 : 11,840
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,661,292
Estimated FLOPs per token: 5.561568e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.611664 | lrm: 1.00 | dt: 37609ms | tok/sec: 1,742 | mfu: 0.1% | epoch: 1 | remaining: 300s    
step 01771 (73.2%) | loss: 0.347656 | lrm: 0.54 | dt: 125ms | tok/sec: 524,243 | mfu: 23.3% | epoch: 1 | remaining: 80s    
step 01772 (73.3%) | loss: 0.348207 | lrm: 0.53 | dt: 125ms | tok/sec: 524,877 | mfu: 23.4% | epoch: 1 | remaining: 80s    
step 01773 (73.3%) | loss: 0.347988 | lrm: 0.53 | dt: 125ms | tok/sec: 525,529 | mfu: 23.4% | epoch: 1 | remaining: 80s    
step 01774 (73.3%) | loss: 0.350671 | lrm: 0.53 | dt: 125ms | tok/sec: 524,932 | mfu: 23.4% | epoch: 1 | remaining: 80s    
step 01775 (73.4%) | loss: 0.351560 | lrm: 0.53 | dt: 125ms | tok/sec: 524,559 | mfu: 23.3% | epoch: 1 | remaining: 80s    
step 01776 (73.4%) | loss: 0.351977 | lrm: 0.53 | dt: 125ms | tok/sec: 525,153 | mfu: 23.4% | epoch: 1 | remaining: 80s    
step 01777 (73.5%) | loss: 0.352441 | lrm: 0.53 | dt: 125ms | tok/sec: 525,217 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01778 (73.5%) | loss: 0.352411 | lrm: 0.53 | dt: 125ms | tok/sec: 524,818 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01779 (73.5%) | loss: 0.350963 | lrm: 0.53 | dt: 125ms | tok/sec: 525,190 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01780 (73.6%) | loss: 0.351189 | lrm: 0.53 | dt: 125ms | tok/sec: 524,950 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01781 (73.6%) | loss: 0.350597 | lrm: 0.53 | dt: 125ms | tok/sec: 525,042 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01782 (73.7%) | loss: 0.351827 | lrm: 0.53 | dt: 125ms | tok/sec: 525,492 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01783 (73.7%) | loss: 0.351039 | lrm: 0.53 | dt: 125ms | tok/sec: 525,251 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01784 (73.8%) | loss: 0.350665 | lrm: 0.52 | dt: 125ms | tok/sec: 525,003 | mfu: 23.4% | epoch: 1 | remaining: 79s    
step 01785 (73.8%) | loss: 0.349971 | lrm: 0.52 | dt: 125ms | tok/sec: 524,140 | mfu: 23.3% | epoch: 1 | remaining: 78s    
step 01786 (73.8%) | loss: 0.350316 | lrm: 0.52 | dt: 125ms | tok/sec: 524,627 | mfu: 23.3% | epoch: 1 | remaining: 78s    
step 01787 (73.9%) | loss: 0.350423 | lrm: 0.52 | dt: 125ms | tok/sec: 525,053 | mfu: 23.4% | epoch: 1 | remaining: 78s    
step 01788 (73.9%) | loss: 0.350667 | lrm: 0.52 | dt: 125ms | tok/sec: 525,379 | mfu: 23.4% | epoch: 1 | remaining: 78s    
step 01789 (74.0%) | loss: 0.351072 | lrm: 0.52 | dt: 125ms | tok/sec: 525,028 | mfu: 23.4% | epoch: 1 | remaining: 78s    
step 01790 (74.0%) | loss: 0.351577 | lrm: 0.52 | dt: 125ms | tok/sec: 525,119 | mfu: 23.4% | epoch: 1 | remaining: 78s    
step 01791 (74.0%) | loss: 0.350199 | lrm: 0.52 | dt: 125ms | tok/sec: 525,103 | mfu: 23.4% | epoch: 1 | remaining: 78s    
step 01792 (74.1%) | loss: 0.349270 | lrm: 0.52 | dt: 125ms | tok/sec: 524,754 | mfu: 23.3% | epoch: 1 | remaining: 78s    
step 01793 (74.1%) | loss: 0.350189 | lrm: 0.52 | dt: 125ms | tok/sec: 523,836 | mfu: 23.3% | epoch: 1 | remaining: 77s    
step 01794 (74.2%) | loss: 0.349400 | lrm: 0.52 | dt: 125ms | tok/sec: 524,987 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01795 (74.2%) | loss: 0.349190 | lrm: 0.52 | dt: 125ms | tok/sec: 525,009 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01796 (74.3%) | loss: 0.349146 | lrm: 0.51 | dt: 125ms | tok/sec: 525,076 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01797 (74.3%) | loss: 0.348421 | lrm: 0.51 | dt: 125ms | tok/sec: 525,201 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01798 (74.3%) | loss: 0.348534 | lrm: 0.51 | dt: 125ms | tok/sec: 524,963 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01799 (74.4%) | loss: 0.348184 | lrm: 0.51 | dt: 125ms | tok/sec: 525,255 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01800 (74.4%) | loss: 0.348288 | lrm: 0.51 | dt: 125ms | tok/sec: 524,890 | mfu: 23.4% | epoch: 1 | remaining: 77s    
step 01801 (74.5%) | loss: 0.346510 | lrm: 0.51 | dt: 125ms | tok/sec: 523,662 | mfu: 23.3% | epoch: 1 | remaining: 76s    
step 01802 (74.5%) | loss: 0.346678 | lrm: 0.51 | dt: 125ms | tok/sec: 524,414 | mfu: 23.3% | epoch: 1 | remaining: 76s    
step 01803 (74.5%) | loss: 0.347126 | lrm: 0.51 | dt: 125ms | tok/sec: 523,554 | mfu: 23.3% | epoch: 1 | remaining: 76s    
step 01804 (74.6%) | loss: 0.348825 | lrm: 0.51 | dt: 125ms | tok/sec: 524,183 | mfu: 23.3% | epoch: 1 | remaining: 76s    
step 01805 (74.6%) | loss: 0.348517 | lrm: 0.51 | dt: 125ms | tok/sec: 525,319 | mfu: 23.4% | epoch: 1 | remaining: 76s    
step 01806 (74.7%) | loss: 0.348110 | lrm: 0.51 | dt: 125ms | tok/sec: 525,302 | mfu: 23.4% | epoch: 1 | remaining: 76s    
step 01807 (74.7%) | loss: 0.348680 | lrm: 0.51 | dt: 125ms | tok/sec: 525,057 | mfu: 23.4% | epoch: 1 | remaining: 76s    
step 01808 (74.8%) | loss: 0.348143 | lrm: 0.50 | dt: 125ms | tok/sec: 525,304 | mfu: 23.4% | epoch: 1 | remaining: 76s    
step 01809 (74.8%) | loss: 0.348552 | lrm: 0.50 | dt: 125ms | tok/sec: 525,153 | mfu: 23.4% | epoch: 1 | remaining: 75s    
step 01810 (74.8%) | loss: 0.348302 | lrm: 0.50 | dt: 125ms | tok/sec: 524,640 | mfu: 23.3% | epoch: 1 | remaining: 75s    
step 01811 (74.9%) | loss: 0.347899 | lrm: 0.50 | dt: 125ms | tok/sec: 524,248 | mfu: 23.3% | epoch: 1 | remaining: 75s    
step 01812 (74.9%) | loss: 0.347782 | lrm: 0.50 | dt: 125ms | tok/sec: 524,048 | mfu: 23.3% | epoch: 1 | remaining: 75s    
step 01813 (75.0%) | loss: 0.347351 | lrm: 0.50 | dt: 125ms | tok/sec: 524,905 | mfu: 23.4% | epoch: 1 | remaining: 75s    
step 01814 (75.0%) | loss: 0.346786 | lrm: 0.50 | dt: 125ms | tok/sec: 524,870 | mfu: 23.4% | epoch: 1 | remaining: 75s    
step 01815 (75.0%) | loss: 0.347128 | lrm: 0.50 | dt: 125ms | tok/sec: 525,184 | mfu: 23.4% | epoch: 1 | remaining: 75s    
step 01816 (75.1%) | loss: 0.348028 | lrm: 0.50 | dt: 125ms | tok/sec: 525,047 | mfu: 23.4% | epoch: 1 | remaining: 75s    
step 01817 (75.1%) | loss: 0.347805 | lrm: 0.50 | dt: 125ms | tok/sec: 525,329 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01818 (75.2%) | loss: 0.347485 | lrm: 0.50 | dt: 125ms | tok/sec: 524,500 | mfu: 23.3% | epoch: 1 | remaining: 74s    
step 01819 (75.2%) | loss: 0.347220 | lrm: 0.50 | dt: 125ms | tok/sec: 525,250 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01820 (75.3%) | loss: 0.346557 | lrm: 0.49 | dt: 125ms | tok/sec: 525,361 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01821 (75.3%) | loss: 0.347492 | lrm: 0.49 | dt: 125ms | tok/sec: 525,161 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01822 (75.3%) | loss: 0.347316 | lrm: 0.49 | dt: 125ms | tok/sec: 525,478 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01823 (75.4%) | loss: 0.346296 | lrm: 0.49 | dt: 125ms | tok/sec: 525,320 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01824 (75.4%) | loss: 0.346227 | lrm: 0.49 | dt: 125ms | tok/sec: 524,995 | mfu: 23.4% | epoch: 1 | remaining: 74s    
step 01825 (75.5%) | loss: 0.346084 | lrm: 0.49 | dt: 125ms | tok/sec: 525,113 | mfu: 23.4% | epoch: 1 | remaining: 73s    
step 01826 (75.5%) | loss: 0.346122 | lrm: 0.49 | dt: 125ms | tok/sec: 524,202 | mfu: 23.3% | epoch: 1 | remaining: 73s    
step 01827 (75.5%) | loss: 0.345809 | lrm: 0.49 | dt: 125ms | tok/sec: 524,494 | mfu: 23.3% | epoch: 1 | remaining: 73s    
step 01828 (75.6%) | loss: 0.347733 | lrm: 0.49 | dt: 125ms | tok/sec: 525,205 | mfu: 23.4% | epoch: 1 | remaining: 73s    
step 01829 (75.6%) | loss: 0.348411 | lrm: 0.49 | dt: 125ms | tok/sec: 525,258 | mfu: 23.4% | epoch: 1 | remaining: 73s    
step 01830 (75.7%) | loss: 0.348417 | lrm: 0.49 | dt: 125ms | tok/sec: 525,003 | mfu: 23.4% | epoch: 1 | remaining: 73s    
step 01831 (75.7%) | loss: 0.349041 | lrm: 0.49 | dt: 125ms | tok/sec: 525,084 | mfu: 23.4% | epoch: 1 | remaining: 73s    
step 01832 (75.8%) | loss: 0.348926 | lrm: 0.48 | dt: 125ms | tok/sec: 525,284 | mfu: 23.4% | epoch: 1 | remaining: 73s    
step 01833 (75.8%) | loss: 0.348160 | lrm: 0.48 | dt: 125ms | tok/sec: 524,992 | mfu: 23.4% | epoch: 1 | remaining: 72s    
step 01834 (75.8%) | loss: 0.349151 | lrm: 0.48 | dt: 125ms | tok/sec: 524,753 | mfu: 23.3% | epoch: 1 | remaining: 72s    
step 01835 (75.9%) | loss: 0.349701 | lrm: 0.48 | dt: 125ms | tok/sec: 525,082 | mfu: 23.4% | epoch: 1 | remaining: 72s    
step 01836 (75.9%) | loss: 0.349792 | lrm: 0.48 | dt: 125ms | tok/sec: 524,552 | mfu: 23.3% | epoch: 1 | remaining: 72s    
step 01837 (76.0%) | loss: 0.350344 | lrm: 0.48 | dt: 125ms | tok/sec: 525,460 | mfu: 23.4% | epoch: 1 | remaining: 72s    
step 01838 (76.0%) | loss: 0.349863 | lrm: 0.48 | dt: 125ms | tok/sec: 524,973 | mfu: 23.4% | epoch: 1 | remaining: 72s    
step 01839 (76.0%) | loss: 0.350484 | lrm: 0.48 | dt: 125ms | tok/sec: 525,351 | mfu: 23.4% | epoch: 1 | remaining: 72s    
step 01840 (76.1%) | loss: 0.349561 | lrm: 0.48 | dt: 125ms | tok/sec: 525,518 | mfu: 23.4% | epoch: 1 | remaining: 72s    
step 01841 (76.1%) | loss: 0.349812 | lrm: 0.48 | dt: 125ms | tok/sec: 525,335 | mfu: 23.4% | epoch: 1 | remaining: 71s    
step 01842 (76.2%) | loss: 0.349433 | lrm: 0.48 | dt: 125ms | tok/sec: 525,115 | mfu: 23.4% | epoch: 1 | remaining: 71s    
step 01843 (76.2%) | loss: 0.349556 | lrm: 0.48 | dt: 125ms | tok/sec: 525,063 | mfu: 23.4% | epoch: 1 | remaining: 71s    
step 01844 (76.3%) | loss: 0.349057 | lrm: 0.47 | dt: 125ms | tok/sec: 524,079 | mfu: 23.3% | epoch: 1 | remaining: 71s    
step 01845 (76.3%) | loss: 0.349650 | lrm: 0.47 | dt: 125ms | tok/sec: 524,855 | mfu: 23.4% | epoch: 1 | remaining: 71s    
step 01846 (76.3%) | loss: 0.349307 | lrm: 0.47 | dt: 125ms | tok/sec: 524,090 | mfu: 23.3% | epoch: 1 | remaining: 71s    
step 01847 (76.4%) | loss: 0.349093 | lrm: 0.47 | dt: 125ms | tok/sec: 524,944 | mfu: 23.4% | epoch: 1 | remaining: 71s    
step 01848 (76.4%) | loss: 0.348387 | lrm: 0.47 | dt: 125ms | tok/sec: 524,721 | mfu: 23.3% | epoch: 1 | remaining: 71s    
step 01849 (76.5%) | loss: 0.348904 | lrm: 0.47 | dt: 125ms | tok/sec: 525,349 | mfu: 23.4% | epoch: 1 | remaining: 70s    
step 01850 (76.5%) | loss: 0.347497 | lrm: 0.47 | dt: 125ms | tok/sec: 524,599 | mfu: 23.3% | epoch: 1 | remaining: 70s    
step 01851 (76.5%) | loss: 0.347636 | lrm: 0.47 | dt: 125ms | tok/sec: 524,260 | mfu: 23.3% | epoch: 1 | remaining: 70s    
step 01852 (76.6%) | loss: 0.347934 | lrm: 0.47 | dt: 125ms | tok/sec: 524,447 | mfu: 23.3% | epoch: 1 | remaining: 70s    
step 01853 (76.6%) | loss: 0.347641 | lrm: 0.47 | dt: 125ms | tok/sec: 525,135 | mfu: 23.4% | epoch: 1 | remaining: 70s    
step 01854 (76.7%) | loss: 0.346141 | lrm: 0.47 | dt: 125ms | tok/sec: 525,111 | mfu: 23.4% | epoch: 1 | remaining: 70s    
step 01855 (76.7%) | loss: 0.345137 | lrm: 0.47 | dt: 125ms | tok/sec: 525,153 | mfu: 23.4% | epoch: 1 | remaining: 70s    
step 01856 (76.8%) | loss: 0.346069 | lrm: 0.46 | dt: 125ms | tok/sec: 525,519 | mfu: 23.4% | epoch: 1 | remaining: 70s    
step 01857 (76.8%) | loss: 0.345866 | lrm: 0.46 | dt: 125ms | tok/sec: 525,270 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01858 (76.8%) | loss: 0.345781 | lrm: 0.46 | dt: 125ms | tok/sec: 524,922 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01859 (76.9%) | loss: 0.346740 | lrm: 0.46 | dt: 125ms | tok/sec: 525,305 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01860 (76.9%) | loss: 0.347557 | lrm: 0.46 | dt: 125ms | tok/sec: 524,851 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01861 (77.0%) | loss: 0.346956 | lrm: 0.46 | dt: 125ms | tok/sec: 525,347 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01862 (77.0%) | loss: 0.346114 | lrm: 0.46 | dt: 125ms | tok/sec: 525,239 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01863 (77.0%) | loss: 0.345553 | lrm: 0.46 | dt: 125ms | tok/sec: 525,334 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01864 (77.1%) | loss: 0.346004 | lrm: 0.46 | dt: 125ms | tok/sec: 525,263 | mfu: 23.4% | epoch: 1 | remaining: 69s    
step 01865 (77.1%) | loss: 0.346251 | lrm: 0.46 | dt: 125ms | tok/sec: 525,199 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01866 (77.2%) | loss: 0.346494 | lrm: 0.46 | dt: 125ms | tok/sec: 524,520 | mfu: 23.3% | epoch: 1 | remaining: 68s    
step 01867 (77.2%) | loss: 0.347228 | lrm: 0.46 | dt: 125ms | tok/sec: 525,182 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01868 (77.3%) | loss: 0.347392 | lrm: 0.45 | dt: 125ms | tok/sec: 525,386 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01869 (77.3%) | loss: 0.347583 | lrm: 0.45 | dt: 125ms | tok/sec: 525,046 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01870 (77.3%) | loss: 0.347424 | lrm: 0.45 | dt: 125ms | tok/sec: 525,514 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01871 (77.4%) | loss: 0.347149 | lrm: 0.45 | dt: 125ms | tok/sec: 525,248 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01872 (77.4%) | loss: 0.347116 | lrm: 0.45 | dt: 125ms | tok/sec: 524,985 | mfu: 23.4% | epoch: 1 | remaining: 68s    
step 01873 (77.5%) | loss: 0.347110 | lrm: 0.45 | dt: 125ms | tok/sec: 524,859 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01874 (77.5%) | loss: 0.346998 | lrm: 0.45 | dt: 125ms | tok/sec: 524,386 | mfu: 23.3% | epoch: 1 | remaining: 67s    
step 01875 (77.5%) | loss: 0.346546 | lrm: 0.45 | dt: 125ms | tok/sec: 524,856 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01876 (77.6%) | loss: 0.346336 | lrm: 0.45 | dt: 125ms | tok/sec: 525,219 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01877 (77.6%) | loss: 0.345533 | lrm: 0.45 | dt: 125ms | tok/sec: 525,472 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01878 (77.7%) | loss: 0.345839 | lrm: 0.45 | dt: 125ms | tok/sec: 525,212 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01879 (77.7%) | loss: 0.345652 | lrm: 0.45 | dt: 125ms | tok/sec: 525,247 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01880 (77.8%) | loss: 0.347999 | lrm: 0.44 | dt: 125ms | tok/sec: 525,431 | mfu: 23.4% | epoch: 1 | remaining: 67s    
step 01881 (77.8%) | loss: 0.347162 | lrm: 0.44 | dt: 125ms | tok/sec: 525,389 | mfu: 23.4% | epoch: 1 | remaining: 66s    
step 01882 (77.8%) | loss: 0.347650 | lrm: 0.44 | dt: 125ms | tok/sec: 524,758 | mfu: 23.3% | epoch: 1 | remaining: 66s    
step 01883 (77.9%) | loss: 0.347869 | lrm: 0.44 | dt: 125ms | tok/sec: 525,478 | mfu: 23.4% | epoch: 1 | remaining: 66s    
step 01884 (77.9%) | loss: 0.347560 | lrm: 0.44 | dt: 125ms | tok/sec: 525,332 | mfu: 23.4% | epoch: 1 | remaining: 66s    
step 01885 (78.0%) | loss: 0.348480 | lrm: 0.44 | dt: 125ms | tok/sec: 524,181 | mfu: 23.3% | epoch: 1 | remaining: 66s    
step 01886 (78.0%) | loss: 0.349257 | lrm: 0.44 | dt: 125ms | tok/sec: 524,030 | mfu: 23.3% | epoch: 1 | remaining: 66s    
step 01887 (78.0%) | loss: 0.348452 | lrm: 0.44 | dt: 125ms | tok/sec: 525,164 | mfu: 23.4% | epoch: 1 | remaining: 66s    
step 01888 (78.1%) | loss: 0.348384 | lrm: 0.44 | dt: 125ms | tok/sec: 525,080 | mfu: 23.4% | epoch: 1 | remaining: 66s    
step 01889 (78.1%) | loss: 0.349884 | lrm: 0.44 | dt: 125ms | tok/sec: 523,946 | mfu: 23.3% | epoch: 1 | remaining: 66s    
step 01890 (78.2%) | loss: 0.349010 | lrm: 0.44 | dt: 125ms | tok/sec: 524,679 | mfu: 23.3% | epoch: 1 | remaining: 65s    
step 01891 (78.2%) | loss: 0.348196 | lrm: 0.44 | dt: 125ms | tok/sec: 524,560 | mfu: 23.3% | epoch: 1 | remaining: 65s    
step 01892 (78.2%) | loss: 0.347383 | lrm: 0.44 | dt: 125ms | tok/sec: 524,753 | mfu: 23.3% | epoch: 1 | remaining: 65s    
step 01893 (78.3%) | loss: 0.347513 | lrm: 0.43 | dt: 125ms | tok/sec: 524,443 | mfu: 23.3% | epoch: 1 | remaining: 65s    
step 01894 (78.3%) | loss: 0.347789 | lrm: 0.43 | dt: 125ms | tok/sec: 525,145 | mfu: 23.4% | epoch: 1 | remaining: 65s    
step 01895 (78.4%) | loss: 0.347674 | lrm: 0.43 | dt: 125ms | tok/sec: 525,528 | mfu: 23.4% | epoch: 1 | remaining: 65s    
step 01896 (78.4%) | loss: 0.346351 | lrm: 0.43 | dt: 125ms | tok/sec: 525,526 | mfu: 23.4% | epoch: 1 | remaining: 65s    
step 01897 (78.5%) | loss: 0.346173 | lrm: 0.43 | dt: 125ms | tok/sec: 524,272 | mfu: 23.3% | epoch: 1 | remaining: 65s    
step 01898 (78.5%) | loss: 0.346224 | lrm: 0.43 | dt: 125ms | tok/sec: 524,994 | mfu: 23.4% | epoch: 1 | remaining: 64s    
step 01899 (78.5%) | loss: 0.345533 | lrm: 0.43 | dt: 125ms | tok/sec: 524,592 | mfu: 23.3% | epoch: 1 | remaining: 64s    
step 01900 (78.6%) | loss: 0.344670 | lrm: 0.43 | dt: 125ms | tok/sec: 525,483 | mfu: 23.4% | epoch: 1 | remaining: 64s    
step 01901 (78.6%) | loss: 0.344571 | lrm: 0.43 | dt: 125ms | tok/sec: 525,501 | mfu: 23.4% | epoch: 1 | remaining: 64s    
step 01902 (78.7%) | loss: 0.345534 | lrm: 0.43 | dt: 125ms | tok/sec: 525,175 | mfu: 23.4% | epoch: 1 | remaining: 64s    
step 01903 (78.7%) | loss: 0.345324 | lrm: 0.43 | dt: 125ms | tok/sec: 525,078 | mfu: 23.4% | epoch: 1 | remaining: 64s    
step 01904 (78.7%) | loss: 0.345116 | lrm: 0.43 | dt: 125ms | tok/sec: 525,208 | mfu: 23.4% | epoch: 1 | remaining: 64s    
step 01905 (78.8%) | loss: 0.345167 | lrm: 0.42 | dt: 125ms | tok/sec: 524,498 | mfu: 23.3% | epoch: 1 | remaining: 64s    
step 01906 (78.8%) | loss: 0.345799 | lrm: 0.42 | dt: 125ms | tok/sec: 524,757 | mfu: 23.3% | epoch: 1 | remaining: 63s    
step 01907 (78.9%) | loss: 0.345877 | lrm: 0.42 | dt: 125ms | tok/sec: 525,409 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01908 (78.9%) | loss: 0.346081 | lrm: 0.42 | dt: 125ms | tok/sec: 525,243 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01909 (79.0%) | loss: 0.345632 | lrm: 0.42 | dt: 125ms | tok/sec: 524,855 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01910 (79.0%) | loss: 0.344608 | lrm: 0.42 | dt: 125ms | tok/sec: 525,291 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01911 (79.0%) | loss: 0.345358 | lrm: 0.42 | dt: 125ms | tok/sec: 525,367 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01912 (79.1%) | loss: 0.345429 | lrm: 0.42 | dt: 125ms | tok/sec: 525,470 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01913 (79.1%) | loss: 0.345795 | lrm: 0.42 | dt: 125ms | tok/sec: 525,245 | mfu: 23.4% | epoch: 1 | remaining: 63s    
step 01914 (79.2%) | loss: 0.345426 | lrm: 0.42 | dt: 125ms | tok/sec: 524,859 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01915 (79.2%) | loss: 0.344637 | lrm: 0.42 | dt: 125ms | tok/sec: 525,277 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01916 (79.2%) | loss: 0.345345 | lrm: 0.42 | dt: 125ms | tok/sec: 525,453 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01917 (79.3%) | loss: 0.346218 | lrm: 0.41 | dt: 125ms | tok/sec: 525,437 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01918 (79.3%) | loss: 0.345937 | lrm: 0.41 | dt: 125ms | tok/sec: 525,382 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01919 (79.4%) | loss: 0.345676 | lrm: 0.41 | dt: 125ms | tok/sec: 525,228 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01920 (79.4%) | loss: 0.344957 | lrm: 0.41 | dt: 125ms | tok/sec: 525,169 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01921 (79.5%) | loss: 0.345273 | lrm: 0.41 | dt: 125ms | tok/sec: 524,859 | mfu: 23.4% | epoch: 1 | remaining: 62s    
step 01922 (79.5%) | loss: 0.344752 | lrm: 0.41 | dt: 125ms | tok/sec: 524,772 | mfu: 23.3% | epoch: 1 | remaining: 61s    
step 01923 (79.5%) | loss: 0.345024 | lrm: 0.41 | dt: 125ms | tok/sec: 525,512 | mfu: 23.4% | epoch: 1 | remaining: 61s    
step 01924 (79.6%) | loss: 0.344283 | lrm: 0.41 | dt: 125ms | tok/sec: 525,286 | mfu: 23.4% | epoch: 1 | remaining: 61s    
step 01925 (79.6%) | loss: 0.344494 | lrm: 0.41 | dt: 125ms | tok/sec: 525,431 | mfu: 23.4% | epoch: 1 | remaining: 61s    
step 01926 (79.7%) | loss: 0.345074 | lrm: 0.41 | dt: 125ms | tok/sec: 525,526 | mfu: 23.4% | epoch: 1 | remaining: 61s    
step 01927 (79.7%) | loss: 0.345281 | lrm: 0.41 | dt: 125ms | tok/sec: 525,231 | mfu: 23.4% | epoch: 1 | remaining: 61s    
step 01928 (79.7%) | loss: 0.345096 | lrm: 0.41 | dt: 125ms | tok/sec: 524,936 | mfu: 23.4% | epoch: 1 | remaining: 61s    
step 01929 (79.8%) | loss: 0.344690 | lrm: 0.40 | dt: 125ms | tok/sec: 523,566 | mfu: 23.3% | epoch: 1 | remaining: 61s    
step 01930 (79.8%) | loss: 0.344730 | lrm: 0.40 | dt: 125ms | tok/sec: 524,693 | mfu: 23.3% | epoch: 1 | remaining: 60s    
step 01931 (79.9%) | loss: 0.345029 | lrm: 0.40 | dt: 125ms | tok/sec: 524,473 | mfu: 23.3% | epoch: 1 | remaining: 60s    
step 01932 (79.9%) | loss: 0.344719 | lrm: 0.40 | dt: 125ms | tok/sec: 524,011 | mfu: 23.3% | epoch: 1 | remaining: 60s    
step 01933 (80.0%) | loss: 0.345088 | lrm: 0.40 | dt: 125ms | tok/sec: 525,223 | mfu: 23.4% | epoch: 1 | remaining: 60s    
step 01934 (80.0%) | loss: 0.344105 | lrm: 0.40 | dt: 125ms | tok/sec: 524,872 | mfu: 23.4% | epoch: 1 | remaining: 60s    
step 01935 (80.0%) | loss: 0.343526 | lrm: 0.40 | dt: 125ms | tok/sec: 525,538 | mfu: 23.4% | epoch: 1 | remaining: 60s    
step 01936 (80.1%) | loss: 0.343479 | lrm: 0.40 | dt: 125ms | tok/sec: 525,332 | mfu: 23.4% | epoch: 1 | remaining: 60s    
step 01937 (80.1%) | loss: 0.344230 | lrm: 0.40 | dt: 125ms | tok/sec: 525,391 | mfu: 23.4% | epoch: 1 | remaining: 60s    
step 01938 (80.2%) | loss: 0.344549 | lrm: 0.40 | dt: 125ms | tok/sec: 524,532 | mfu: 23.3% | epoch: 1 | remaining: 59s    
step 01939 (80.2%) | loss: 0.344113 | lrm: 0.40 | dt: 125ms | tok/sec: 525,272 | mfu: 23.4% | epoch: 1 | remaining: 59s    
step 01940 (80.2%) | loss: 0.343772 | lrm: 0.40 | dt: 125ms | tok/sec: 525,345 | mfu: 23.4% | epoch: 1 | remaining: 59s    
step 01941 (80.3%) | loss: 0.344745 | lrm: 0.39 | dt: 125ms | tok/sec: 525,736 | mfu: 23.4% | epoch: 1 | remaining: 59s    
step 01942 (80.3%) | loss: 0.344296 | lrm: 0.39 | dt: 125ms | tok/sec: 525,576 | mfu: 23.4% | epoch: 1 | remaining: 59s    
